normalized_price,Author,date_of_birth,Currency,hasAfter,circleOf,mannerOf,hasFollowers,sale_date,Sign,Technique,Material,Nazi,Framed,square_m,ExhibitedNum,ProvenanceNum,LiteratureNum,CataloguingLength,City,century,nationality,sex,style,repeat_sale,feature1,feature2,day_of_week,month,isUntitled,isNumbered,normalized_estimateto,log_normalized_price,log_normalized_estimateto
2.54413e+06,Pablo Picasso,1881,GBP,1,0,0,0,2018-02-27 00:00:00,1,oil,canvas,0,0,0.6695,3,4,1,7321,london,20,Spaniard,M,cubism,1,migrant,�,Tuesday,2,0,1,2.37189e+06,14.7493,14.6792
51318,Paul Signac,1863,USD,1,0,0,0,2003-05-11 00:00:00,1,gouache,paper,0,0,0.1024,0,0,0,0,new york,19,French,M,neo-impressionism,1,�,�,Wednesday,11,0,0,41692.7,10.8458,10.6381
803640,John Singer Sargent,1856,USD,1,1,1,1,2006-11-30 00:00:00,1,watercolor,board,0,0,0.0865,0,3,0,6163,new york,19,American,M,impressionism,1,migrant,�,Thursday,11,0,0,380458,13.5969,12.8491
802698,George Stubbs,1724,GBP,1,1,1,1,2009-08-12 00:00:00,1,oil,canvas,0,0,0.4277,0,1,0,1913,london,18,English,M,realism,1,self-taught,scientist,Tuesday,12,0,0,462700,13.5957,13.0448
2628.17,Giorgio de Chirico,1888,GBP,1,0,0,0,2001-10-24 00:00:00,1,lithograph,paper,0,0,0.252,0,0,0,0,london,20,Italian,M,metaphysical art,1,�,�,Wednesday,10,0,1,1121.23,7.87404,7.02218
2199.08,Max Beckmann,1884,GBP,0,0,0,0,2004-10-21 00:00:00,1,lithograph,paper,0,0,0.35,0,0,0,0,london,20,German,M,expressionism,0,migrant,�,Thursday,10,0,0,1226.26,7.69579,7.11172
301792,Maurice de Vlaminck,1876,USD,1,0,0,0,2016-11-17 00:00:00,1,oil,canvas,0,0,0.6666,1,1,0,1659,new york,20,French,M,fauvism,1,�,�,Thursday,11,0,0,319562,12.6175,12.6747
1.51216e+07,Jean-Michel Basquiat,1960,USD,1,0,0,0,2013-12-11 00:00:00,0,oil,linen,0,0,0.8531,9,5,9,8129,new york,20,Afro-American,M,neo-expressionism,1,�,�,Tuesday,11,1,0,9.877e+06,16.5316,16.1057
305692,Franz Kline,1910,USD,0,0,0,0,2005-09-11 00:00:00,1,oil,board,0,0,0.0603,1,1,0,1329,new york,20,American,M,abstract expressionism,1,�,�,Wednesday,11,1,0,196366,12.6303,12.1877
125873,Gustav Klimt,1862,USD,0,0,0,0,2005-05-05 00:00:00,0,oil,canvas,0,0,0.364,0,5,2,0,new york,19,Austrian,M,modern,1,�,�,Thursday,5,0,0,78546.3,11.743,11.2714
32258.5,Andre Derain,1880,GBP,0,0,0,0,2013-08-02 00:00:00,0,oil,panel,0,0,0.0591,0,2,1,177,london,20,French,M,fauvism,1,�,�,Friday,2,0,0,28407.6,10.3815,10.2544
360143,Wassily Kandinsky,1866,GBP,1,0,0,0,2017-01-03 00:00:00,1,gouache,paper,0,0,0.1641,2,4,2,1768,london,20,Russian,M,abstractionism,1,migrant,�,Wednesday,3,0,1,404970,12.7943,12.9116
2.21423e+07,Andy Warhol,1928,USD,0,0,0,0,2019-05-15 00:00:00,1,ink,canvas,0,0,1.0323,4,2,7,7915,new york,20,American,M,pop-art,1,homosexual,�,Wednesday,5,0,0,3e+07,16.913,17.2167
134317,Zhang Xiaogang,1958,USD,0,0,0,0,2017-11-16 00:00:00,1,oil,canvas,0,0,3,1,2,1,1652,new york,21,Chinese,M,symbolism,1,coeval,�,Thursday,11,0,1,208598,11.808,12.2482
978733,John Constable,1776,USD,1,1,1,1,2019-01-05 00:00:00,0,oil,board,0,0,0.0484,0,5,2,8241,new york,19,English,M,romanticism,1,�,�,Wednesday,5,0,0,1.2e+06,13.794,13.9978
3.38836e+06,Henry Moore,1898,USD,1,0,0,0,2019-05-13 00:00:00,1,ink,paper,0,0,0.3019,1,9,2,5364,new york,20,English,M,organic abstraction,1,sculptor,�,Monday,5,0,0,3.5e+06,15.0359,15.0683
3.09724e+07,Paul Cezanne,1839,GBP,1,0,0,0,2000-06-28 00:00:00,0,oil,canvas,0,0,0.2821,4,2,8,8197,london,19,French,M,post-impressionism,1,�,�,Wednesday,6,0,0,2.30584e+07,17.2486,16.9535
65052.1,Alexander Calder,1898,USD,1,0,0,0,2011-09-11 00:00:00,1,gouache,paper,0,0,0.8279,0,4,0,110,new york,20,American,M,abstractionism,1,sculptor,�,Wednesday,11,0,0,45462.5,11.0829,10.7246
114472,Pierre-Auguste Renoir,1841,USD,0,0,0,0,2019-05-14 00:00:00,1,oil,canvas,0,0,0.0604,0,10,1,1563,new york,19,French,M,impressionism,1,�,�,Tuesday,5,0,0,120000,11.6481,11.6952
12969.3,Peter Doig,1959,GBP,0,0,0,0,2002-08-02 00:00:00,1,oil,paper,0,0,0.1237,0,0,0,0,london,21,Scottish,M,magical realism,1,coeval,�,Friday,2,0,0,5518.62,9.47034,8.61588
705815,Edouard Manet,1832,USD,1,1,0,1,2011-04-05 00:00:00,1,oil,canvas,0,0,0.0792,2,4,11,3816,new york,19,French,M,impressionism,1,�,�,Wednesday,5,0,0,909250,13.4671,13.7204
28229.2,Philip Guston,1913,USD,0,0,0,0,2007-10-09 00:00:00,1,ink,board,0,0,0.2105,0,2,0,0,new york,20,American,M,abstract expressionism,1,�,�,Monday,9,1,0,24660.4,10.2481,10.113
4.668e+06,Edgar Degas,1834,USD,1,0,0,1,2002-07-05 00:00:00,1,pastel,board,0,0,0.4373,3,9,2,6499,new york,19,French,M,impressionism,1,�,�,Tuesday,5,0,0,4.26392e+06,15.3562,15.2657
3.21276e+06,Fernand Leger,1881,USD,1,0,0,0,2005-01-11 00:00:00,1,oil,panel,0,0,0.0975,4,3,2,3577,new york,20,French,M,cubism,1,communist,�,Tuesday,11,0,0,1.96366e+06,14.9826,14.4903
95806.1,Alexander Calder,1898,USD,1,0,0,0,2014-05-14 00:00:00,1,ink,paper,0,0,0.4526,0,7,0,107,new york,20,American,M,abstractionism,1,sculptor,�,Wednesday,5,0,0,64795.5,11.4701,11.079
5.42017e+06,Andre Derain,1880,GBP,0,0,0,0,2015-04-02 00:00:00,1,oil,canvas,0,0,0.1766,7,2,2,8214,london,20,French,M,fauvism,1,�,�,Wednesday,2,0,0,2.51289e+06,15.5056,14.7369
371028,Kees van Dongen,1877,GBP,1,0,0,0,2003-06-25 00:00:00,1,oil,canvas,0,0,0.8052,1,0,2,1609,london,20,Netherlander,M,fauvism,1,migrant,�,Wednesday,6,0,0,287793,12.824,12.57
69866.5,Alexander Calder,1898,USD,1,0,0,0,2008-01-14 00:00:00,1,gouache,paper,0,0,0.8184,0,4,0,109,new york,20,American,M,abstractionism,1,sculptor,�,Monday,1,0,0,59371.7,11.1543,10.9916
410174,Camille Pissarro,1830,USD,1,1,0,0,1999-09-11 00:00:00,1,oil,canvas,0,0,0.1742,1,2,1,553,new york,19,French,M,impressionism,1,�,�,Tuesday,11,0,0,184175,12.9243,12.1236
1924,Lodovico Carracci,1555,GBP,0,1,1,1,2012-05-12 00:00:00,0,engraving,paper,0,0,0.019,0,0,0,0,london,16,Italian,M,baroque,0,�,�,Wednesday,12,0,0,1152.95,7.56216,7.05008
68180.5,Auguste Rodin,1840,EUR,0,0,0,0,2018-03-22 00:00:00,1,graphite,paper,0,0,0.0653,1,4,0,142,paris,19,French,M,impressionism,1,sculptor,�,Thursday,3,0,0,71496.6,11.1299,11.1774
828244,Kees van Dongen,1877,GBP,1,0,0,0,2002-09-04 00:00:00,1,oil,canvas,0,0,0.5477,11,3,2,2519,london,20,Netherlander,M,fauvism,1,migrant,�,Tuesday,4,0,0,919770,13.6271,13.7319
6484.2,Pierre Bonnard,1867,GBP,1,0,0,0,2011-06-28 00:00:00,1,pencil,paper,0,0,0.018,0,0,0,155,london,20,French,M,nabism,1,�,�,Tuesday,6,0,0,5148.53,8.77712,8.54647
19078.9,Henri de Toulouse-Lautrec,1864,GBP,1,0,0,0,2015-09-16 00:00:00,0,lithograph,paper,0,0,0.0894,0,0,1,181,london,19,French,M,post-impressionism,1,earl,disabled,Wednesday,9,0,0,4886.17,9.85634,8.49416
96927.6,David Smith,1906,USD,0,0,0,0,2011-10-03 00:00:00,0,enamel,paper,0,0,0.1299,0,3,0,3240,new york,20,American,M,abstract expressionism,0,sculptor,died in a car accident,Thursday,3,1,0,102291,11.4817,11.5356
6561.14,Max Beckmann,1884,GBP,0,0,0,0,2006-09-20 00:00:00,1,drypoint,paper,0,1,0.1259,0,0,0,0,london,20,German,M,expressionism,0,migrant,�,Wednesday,9,0,0,4924.12,8.78892,8.5019
39576.8,Ed Ruscha,1937,USD,0,0,0,0,2020-05-03 00:00:00,1,pigment,paper,0,0,0.0706,0,3,0,0,new york,20,American,M,pop-art,1,coeval,�,Thursday,3,0,0,35000,10.586,10.4631
24709.2,Tom Wesselmann,1931,GBP,0,0,0,0,2002-06-27 00:00:00,1,pencil,board,0,0,0.3548,0,2,0,0,london,20,American,M,pop-art,1,�,�,Thursday,6,0,0,14716.3,10.1149,9.59671
7578.41,Henry Moore,1898,GBP,1,0,0,0,2013-09-19 00:00:00,1,lithograph,paper,0,1,0.1154,0,0,0,0,london,20,English,M,organic abstraction,1,sculptor,�,Thursday,9,0,1,4971.32,8.93306,8.51144
1.00938e+07,Pablo Picasso,1881,USD,1,0,0,0,2005-01-11 00:00:00,1,oil,canvas,0,0,0.1376,0,3,2,7918,new york,20,Spaniard,M,cubism,1,migrant,�,Tuesday,11,0,0,6.54553e+06,16.1274,15.6943
49766.7,Alberto Giacometti,1901,GBP,0,0,0,0,2007-08-02 00:00:00,0,pencil,paper,0,0,0.0153,0,2,0,377,london,20,Swiss,M,expressionism,1,sculptor,�,Thursday,2,0,0,31917,10.8151,10.3709
77666.8,Juan Gris,1887,USD,1,0,0,0,2001-07-11 00:00:00,0,ink,paper,0,0,0.0547,3,7,1,0,new york,20,Spaniard,M,cubism,1,migrant,�,Wednesday,11,0,0,86630.9,11.2602,11.3694
1.16445e+06,Pablo Picasso,1881,USD,1,0,0,0,2007-06-11 00:00:00,1,oil,canvas,0,0,0.0593,0,2,3,3555,new york,20,Spaniard,M,cubism,1,migrant,�,Tuesday,11,0,0,369906,13.9678,12.821
1.07622e+06,Andy Warhol,1928,GBP,0,0,0,0,2012-06-27 00:00:00,1,ink,canvas,0,0,1.3589,1,3,0,5760,london,20,American,M,pop-art,1,homosexual,�,Wednesday,6,0,0,1.15295e+06,13.889,13.9578
2384.86,Georges Braque,1882,GBP,1,0,0,0,2015-09-16 00:00:00,1,etching,paper,0,1,0.0434,0,0,1,0,london,20,French,M,cubism,1,�,�,Wednesday,9,0,0,3490.12,7.7769,8.15769
246995,Giorgio de Chirico,1888,GBP,1,0,0,0,2017-06-28 00:00:00,1,oil,canvas,0,0,0.1953,1,3,2,0,london,20,Italian,M,metaphysical art,1,�,�,Wednesday,6,0,0,161988,12.4171,11.9953
268665,Max Ernst,1891,USD,1,0,0,0,2011-05-05 00:00:00,0,oil,panel,0,0,0.0951,0,4,1,1269,new york,20,German,M,dadaism,1,migrant,�,Thursday,5,0,0,170484,12.5012,12.0464
591589,Georges Braque,1882,USD,1,0,0,0,2001-09-05 00:00:00,1,oil,canvas,0,0,0.3426,0,4,1,1227,new york,20,French,M,cubism,1,�,�,Wednesday,5,0,0,866309,13.2906,13.672
184195,Roy Lichtenstein,1923,USD,1,0,0,0,2014-11-13 00:00:00,1,oil,canvas,0,0,1.3548,4,5,2,0,new york,20,American,M,pop-art,1,�,�,Thursday,11,0,0,194387,12.1238,12.1776
21342.5,Francis Bacon,1909,GBP,1,0,0,0,2006-10-02 00:00:00,1,lithograph,paper,0,0,0.3,0,0,0,842,south kensington,20,English,M,expressionism,1,self-taught,homosexual,Friday,2,0,0,4103.43,9.96846,8.31958
44919.7,Gustav Klimt,1862,GBP,0,0,0,0,2015-06-02 00:00:00,0,pencil,paper,0,0,0.1456,1,3,1,257,london,19,Austrian,M,modern,1,�,�,Friday,2,0,0,25128.9,10.7126,10.1318
3.54842e+06,Francis Bacon,1909,USD,1,0,0,0,2005-08-11 00:00:00,0,oil,canvas,0,0,2.8073,4,4,2,6989,new york,20,English,M,expressionism,1,self-taught,homosexual,Tuesday,11,0,0,5.23642e+06,15.082,15.4711
125873,Charles Willson Peale,1741,USD,1,0,0,0,2005-05-19 00:00:00,1,oil,board,0,0,0.4798,1,2,7,221,new york,18,American,M,classicism,0,�,�,Thursday,5,0,0,130911,11.743,11.7823
59720.1,Marc Chagall,1887,GBP,1,0,0,0,2007-08-02 00:00:00,1,pencil,paper,0,0,0.0557,6,2,1,807,london,20,Jew,M,modernism,1,migrant,�,Thursday,2,0,0,35108.7,10.9974,10.4662
993554,Richard Diebenkorn,1922,USD,0,0,0,0,2018-05-17 00:00:00,1,oil,canvas,0,0,0.714,4,6,1,11190,new york,20,American,M,abstract expressionism,0,�,�,Thursday,5,0,0,1.22175e+06,13.809,14.0158
34950.1,Auguste Rodin,1840,USD,0,0,0,0,2001-07-11 00:00:00,1,watercolor,paper,0,0,0.0812,1,1,0,0,new york,19,French,M,impressionism,1,sculptor,�,Wednesday,11,0,0,43315.4,10.4617,10.6763
271921,Joan Mitchell,1926,USD,0,0,0,0,2000-11-16 00:00:00,1,oil,canvas,0,0,0.8303,0,3,0,0,new york,20,American,F,abstract expressionism,0,migrant,�,Thursday,11,1,0,178158,12.5133,12.0904
260737,Ed Ruscha,1937,USD,0,0,0,0,2005-09-11 00:00:00,1,ink,linen,0,0,0.3097,1,2,0,105,new york,20,American,M,pop-art,1,coeval,�,Wednesday,11,0,0,117820,12.4713,11.6769
719002,Giorgio de Chirico,1888,GBP,1,0,0,0,2002-04-02 00:00:00,1,oil,canvas,0,0,1.0498,1,4,4,5803,london,20,Italian,M,metaphysical art,1,�,�,Monday,2,0,0,551862,13.4856,13.2211
239739,Camille Pissarro,1830,GBP,1,1,0,0,1999-07-12 00:00:00,1,oil,canvas,0,0,0.0994,0,6,0,2189,london,19,French,M,impressionism,1,�,�,Tuesday,12,0,0,278098,12.3873,12.5357
94883.9,Paul Cezanne,1839,GBP,1,0,0,0,2003-06-26 00:00:00,0,pencil,paper,0,0,0.0237,4,4,7,367,london,19,French,M,post-impressionism,1,�,�,Thursday,6,0,0,28779.3,11.4604,10.2674
336491,Giorgio de Chirico,1888,GBP,1,0,0,0,2007-06-19 00:00:00,1,oil,canvas,0,0,0.4908,1,1,2,0,london,20,Italian,M,metaphysical art,1,�,�,Tuesday,6,0,0,191502,12.7263,12.1627
198794,Pierre-Auguste Renoir,1841,USD,0,0,0,0,2015-05-15 00:00:00,1,oil,canvas,0,0,0.1507,0,4,1,448,new york,19,French,M,impressionism,1,�,�,Friday,5,0,0,161797,12.2,11.9941
4.21022e+06,Vincent van Gogh,1853,USD,0,0,1,0,2018-08-05 00:00:00,1,chalk,paper,0,0,0.2426,2,8,7,0,new york,19,Netherlander,M,post-impressionism,1,migrant,�,Tuesday,5,0,0,2.5453e+06,15.253,14.7498
13592.7,Camille Pissarro,1830,USD,1,1,0,0,2008-10-09 00:00:00,1,watercolor,paper,0,0,0.2826,0,5,0,830,new york,19,French,M,impressionism,1,�,�,Wednesday,9,0,0,17811.5,9.51729,9.7876
20102.8,Ernst Ludwig Kirchner,1880,GBP,0,0,0,0,2002-06-27 00:00:00,0,pencil,paper,0,0,0.1552,0,0,0,0,london,20,German,M,expressionism,1,suicide,�,Thursday,6,0,0,18395.4,9.90862,9.81986
1.06743e+06,Max Ernst,1891,USD,1,0,0,0,2009-06-05 00:00:00,1,oil,canvas,0,0,0.3496,2,6,1,0,new york,20,German,M,dadaism,1,migrant,�,Wednesday,5,0,0,1.0725e+06,13.8808,13.8855
20013.6,Kees van Dongen,1877,GBP,1,0,0,0,2012-06-21 00:00:00,1,pencil,paper,0,0,0.0119,0,1,0,171,london,20,Netherlander,M,fauvism,1,migrant,�,Thursday,6,0,0,21617.8,9.90417,9.98127
39358.4,Auguste Rodin,1840,GBP,0,0,0,0,2013-06-19 00:00:00,1,watercolor,toile,0,0,0.0812,0,0,0,154,london,19,French,M,impressionism,1,sculptor,�,Wednesday,6,0,0,17044.5,10.5805,9.74359
213864,Pablo Picasso,1881,USD,1,0,0,0,2014-06-11 00:00:00,1,gouache,paper,0,0,0.0163,0,1,0,1532,new york,20,Spaniard,M,cubism,1,migrant,�,Thursday,11,0,0,194387,12.2731,12.1776
2.16645e+07,Willem de Kooning,1904,USD,0,0,0,0,2014-12-11 00:00:00,0,oil,canvas,0,0,4.3716,2,3,0,0,new york,20,Netherlander,M,abstract expressionism,1,migrant,�,Wednesday,11,1,0,1.29591e+07,16.8912,16.3773
70704.5,Sir Peter Paul Rubens,1577,USD,1,1,1,1,1999-01-28 00:00:00,1,ink,paper,0,0,0.067,3,1,7,1810,new york,17,Netherlander,M,baroque,1,�,�,Thursday,1,0,0,92087.3,11.1663,11.4305
40191.1,Kees van Dongen,1877,EUR,1,0,0,0,2017-12-06 00:00:00,1,watercolor,paper,0,0,0.0985,1,1,1,164,amsterdam,20,Netherlander,M,fauvism,1,migrant,�,Monday,6,0,0,24414.3,10.6014,10.1029
1.99663e+06,Pieter Brueghel II,1564,GBP,1,1,1,1,2013-02-07 00:00:00,1,oil,panel,0,0,0.4849,0,0,0,2765,london,17,Netherlander,M,renaissance,1,�,�,Tuesday,7,0,0,497133,14.507,13.1166
9.28776e+06,Amedeo Modigliani,1884,GBP,1,0,0,0,2006-06-20 00:00:00,0,oil,canvas,0,0,0.437,2,2,3,6597,london,20,Italian,M,expressionism,1,migrant,�,Tuesday,6,0,0,2.46206e+06,16.0442,14.7165
6.08172e+06,Jean-Michel Basquiat,1960,USD,1,0,0,0,2011-11-05 00:00:00,1,oil,panel,0,0,5.4516,5,5,4,5125,new york,20,Afro-American,M,neo-expressionism,1,�,�,Wednesday,5,0,0,6.81938e+06,15.6208,15.7353
44442.8,Brice Marden,1938,USD,0,0,0,0,1999-11-17 00:00:00,1,ink,paper,0,0,0.0368,0,1,0,0,new york,20,American,M,minimalism,1,coeval,�,Wednesday,11,1,0,30695.8,10.702,10.3319
304493,Gustav Klimt,1862,GBP,0,0,0,0,2019-02-28 00:00:00,1,chalk,paper,0,0,0.143,1,7,4,4701,london,19,Austrian,M,modern,1,�,�,Thursday,2,0,0,388278,12.6264,12.8695
1.3083e+06,Willem de Kooning,1904,USD,0,0,0,0,2008-11-13 00:00:00,1,oil,board,0,0,0.6831,0,5,0,1867,new york,20,Netherlander,M,abstract expressionism,1,migrant,�,Thursday,11,0,0,2.13738e+06,14.0842,14.5751
502853,Willem de Kooning,1904,USD,0,0,0,0,2011-12-05 00:00:00,1,oil,paper,0,0,0.5265,3,3,1,1831,new york,20,Netherlander,M,abstract expressionism,1,migrant,�,Thursday,5,0,0,681938,13.1281,13.4327
615357,David Smith,1906,USD,0,0,0,0,2010-12-05 00:00:00,1,enamel,canvas,0,0,3.2414,1,2,0,3272,new york,20,American,M,abstract expressionism,0,sculptor,died in a car accident,Wednesday,5,1,0,703465,13.33,13.4638
45831,Gustav Klimt,1862,GBP,0,0,0,0,2020-06-02 00:00:00,1,pencil,paper,0,0,0.2091,0,2,1,187,london,19,Austrian,M,modern,1,�,�,Thursday,2,0,0,51770.4,10.7327,10.8546
59400.7,Maurice de Vlaminck,1876,GBP,1,0,0,0,2002-06-26 00:00:00,1,oil,canvas,0,0,0.2093,0,0,0,189,london,20,French,M,fauvism,1,�,�,Wednesday,6,0,0,55186.2,10.9921,10.9185
2.34364e+07,Andy Warhol,1928,USD,0,0,0,0,2004-10-11 00:00:00,0,ink,panel,0,0,6.0243,5,2,12,30030,new york,20,American,M,pop-art,1,homosexual,�,Wednesday,11,0,0,2.03028e+07,16.9698,16.8263
743468,Max Ernst,1891,GBP,1,0,0,0,2008-06-25 00:00:00,1,oil,canvas,0,0,0.527,1,2,0,0,london,20,German,M,dadaism,1,migrant,�,Wednesday,6,0,0,276633,13.5191,12.5304
3.23124e+06,Norman Rockwell,1894,USD,1,0,0,0,2018-05-22 00:00:00,1,oil,canvas,0,0,0.68,3,4,11,6921,new york,20,American,M,realism,1,�,�,Tuesday,5,0,0,5.09061e+06,14.9884,15.4429
52565.7,Damien Hirst,1965,GBP,0,0,0,0,1999-08-12 00:00:00,1,pencil,canvas,0,0,0.1408,0,1,0,0,london,21,English,M,installation,1,coeval,�,Wednesday,12,1,0,29796.2,10.8698,10.3021
338634,Max Ernst,1891,GBP,1,0,0,0,1999-06-30 00:00:00,1,oil,canvas,0,0,0.1781,1,3,1,1445,london,20,German,M,dadaism,1,migrant,�,Wednesday,6,0,0,178778,12.7327,12.0939
118011,Lucian Freud,1922,GBP,0,0,0,0,2014-06-25 00:00:00,0,ink,board,0,0,0.0305,0,1,0,1951,london,20,German,M,expressionism,1,�,�,Wednesday,6,0,0,111816,11.6785,11.6246
362340,Jackson Pollock,1912,USD,0,0,0,0,2011-12-05 00:00:00,0,oil,board,0,0,0.2932,3,3,2,1381,new york,20,American,M,abstract expressionism,1,died in a car accident,�,Thursday,5,0,0,136388,12.8003,11.8233
333800,Maurice de Vlaminck,1876,GBP,1,0,0,0,2005-08-02 00:00:00,1,oil,canvas,0,0,0.5152,0,4,0,189,london,20,French,M,fauvism,1,�,�,Tuesday,2,0,0,254149,12.7183,12.4457
533720,Rene Magritte,1898,GBP,1,0,0,0,2007-06-02 00:00:00,1,gouache,paper,0,0,0.164,2,5,3,0,london,20,Belgian,M,surrealism,1,�,�,Tuesday,2,0,0,287253,13.1876,12.5681
57235.9,Franz Kline,1910,USD,0,0,0,0,2019-05-16 00:00:00,1,oil,paper,0,0,0.0929,0,3,0,0,new york,20,American,M,abstract expressionism,1,�,�,Thursday,5,1,0,80000,10.9549,11.2898
157033,Henri Matisse,1869,USD,1,0,0,0,2013-06-11 00:00:00,1,pencil,paper,0,0,0.2112,5,2,0,65,new york,20,French,M,fauvism,1,�,�,Wednesday,11,0,0,54872.2,11.9642,10.9128
201251,Pierre Bonnard,1867,GBP,1,0,0,0,2018-02-28 00:00:00,1,oil,canvas,0,0,0.2165,0,2,1,0,london,20,French,M,nabism,1,�,�,Wednesday,2,0,0,131772,12.2123,11.7888
3.2741e+07,Franz Kline,1910,USD,0,0,0,0,2014-12-11 00:00:00,1,oil,canvas,0,0,4.95,4,8,8,0,new york,20,American,M,abstract expressionism,1,�,�,Wednesday,11,0,0,3.77974e+07,17.3041,17.4478
123830,Andy Warhol,1928,USD,0,0,0,0,2018-11-16 00:00:00,1,graphite,paper,0,0,0.3713,0,4,1,0,new york,20,American,M,pop-art,1,homosexual,�,Friday,11,0,1,30543.7,11.7267,10.3269
89861.4,Ed Ruscha,1937,USD,0,0,0,0,2000-07-06 00:00:00,1,acrylic,canvas,0,0,0.929,0,1,0,0,los angeles,20,American,M,pop-art,1,coeval,�,Wednesday,6,0,0,59386.2,11.406,10.9918
316405,Henry Moore,1898,GBP,1,0,0,0,2016-11-23 00:00:00,1,ink,watercolor,0,0,0.0949,0,3,1,2746,london,20,English,M,organic abstraction,1,sculptor,�,Wednesday,11,0,0,206798,12.6648,12.2395
1.64527e+06,Brice Marden,1938,USD,0,0,0,0,2020-10-07 00:00:00,1,ink,paper,0,0,0.1065,0,2,0,0,new york,20,American,M,minimalism,1,coeval,�,Friday,7,0,0,1.8e+06,14.3134,14.4033
4.32471e+06,Egon Schiele,1890,USD,1,0,0,1,2007-09-05 00:00:00,1,gouache,paper,0,0,0.1517,24,4,4,106,new york,20,Austrian,M,expressionism,1,�,�,Wednesday,5,0,0,2.21944e+06,15.2799,14.6128
1.66005e+06,Paul Signac,1863,GBP,1,0,0,0,2004-02-02 00:00:00,1,oil,canvas,0,0,0.6724,2,3,5,0,london,19,French,M,neo-impressionism,1,�,�,Monday,2,0,0,1.40145e+06,14.3224,14.153
3598.43,Camille Pissarro,1830,GBP,1,1,0,0,2001-10-24 00:00:00,0,etching,paper,0,1,0.0475,0,0,0,0,london,19,French,M,impressionism,1,�,�,Wednesday,10,0,1,2242.46,8.18825,7.71533
12729.5,Lyonel Feininger,1871,GBP,0,0,0,0,2006-09-02 00:00:00,1,pencil,paper,0,0,0.0318,3,3,0,68,london,20,German,M,cubism,1,migrant,�,Thursday,2,0,0,5744.81,9.45168,8.65605
357884,Jean-Michel Basquiat,1960,GBP,1,0,0,0,2016-06-30 00:00:00,1,oil,paper,0,0,0.2713,2,2,1,8817,london,20,Afro-American,M,neo-expressionism,1,�,�,Thursday,6,0,0,206798,12.788,12.2395
44118.7,Francis Bacon,1909,GBP,1,0,0,0,2011-03-29 00:00:00,1,drypoint,paper,0,0,1.3186,0,0,0,0,london,20,English,M,expressionism,1,self-taught,homosexual,Tuesday,3,0,1,22065.1,10.6946,10.0018
37379.9,Lyonel Feininger,1871,USD,0,0,0,0,2008-07-11 00:00:00,1,ink,paper,0,0,0.0768,0,2,0,60,new york,20,German,M,cubism,1,migrant,�,Friday,11,1,0,35623,10.5289,10.4807
70351.9,David Smith,1906,USD,0,0,0,0,2004-09-15 00:00:00,1,ink,paper,0,0,0.671,0,2,0,0,new york,20,American,M,abstract expressionism,0,sculptor,died in a car accident,Wednesday,9,0,0,20302.8,11.1613,9.91851
113077,Andy Warhol,1928,USD,0,0,0,0,2020-10-07 00:00:00,1,ink,canvas,0,0,0.2161,1,3,1,0,new york,20,American,M,pop-art,1,homosexual,�,Friday,7,0,1,150000,11.6358,11.9184
187183,Max Beckmann,1884,USD,0,0,0,0,2013-06-11 00:00:00,0,oil,canvas,0,0,0.3026,4,7,3,0,new york,20,German,M,expressionism,0,migrant,�,Wednesday,11,0,0,219489,12.1398,12.2991
2.64027e+06,Yves Klein,1928,GBP,0,0,0,0,2006-06-22 00:00:00,1,pigment,panel,0,0,0.428,2,5,0,6906,london,20,French,M,conceptualism,1,�,�,Thursday,6,0,0,1.3131e+06,14.7864,14.0879
126172,Gustav Klimt,1862,GBP,0,0,0,0,1999-01-07 00:00:00,0,pencil,paper,0,0,0.1987,0,2,1,1089,london,19,Austrian,M,modern,1,�,�,Thursday,7,0,0,119185,11.7454,11.6884
36918.1,Alexander Calder,1898,GBP,1,0,0,0,2008-02-04 00:00:00,1,gouache,paper,0,0,0.4452,0,3,0,99,london,20,American,M,abstractionism,1,sculptor,�,Wednesday,4,0,0,27663.3,10.5165,10.2279
178588,Pierre-Auguste Renoir,1841,GBP,0,0,0,0,2016-06-23 00:00:00,1,oil,canvas,0,0,0.0588,0,3,2,230,london,19,French,M,impressionism,1,�,�,Thursday,6,0,0,165439,12.0928,12.0164
94929.5,Edvard Munch,1863,GBP,0,0,0,0,2012-03-28 00:00:00,1,drypoint,paper,0,1,0.1142,0,0,0,1125,london,19,Norwegian,M,expressionism,1,�,�,Wednesday,3,0,0,86471.1,11.4609,11.3676
5862.79,Edouard Manet,1832,GBP,1,1,0,1,2015-01-28 00:00:00,1,ink,paper,0,0,0.1914,0,0,0,0,london,19,French,M,impressionism,1,�,�,Wednesday,1,0,1,3490.12,8.67638,8.15769
323674,Francesco Guardi,1712,USD,1,1,1,1,2005-01-26 00:00:00,0,oil,canvas,0,0,0.128,0,1,2,2469,new york,18,Italian,M,baroque,1,�,�,Wednesday,1,0,0,39273.2,12.6875,10.5783
2896.97,Damien Hirst,1965,GBP,0,0,0,0,2016-05-19 00:00:00,1,etching,paper,0,0,0.465,0,1,0,0,london,21,English,M,installation,1,coeval,�,Thursday,5,0,1,2067.98,7.97142,7.63433
58319.5,Edvard Munch,1863,USD,0,0,0,0,2002-07-11 00:00:00,1,oil,canvas,0,0,0.8114,5,4,2,0,new york,19,Norwegian,M,expressionism,1,�,�,Thursday,11,0,0,113704,10.9737,11.6414
